Trial_ID,Pitch_Number,Condition_Mode,Selected_Pitch_Type,Pitch_Speed_Kmph,Selected_Course_Zone,Target_Pos_X,Target_Pos_Y,Target_Pos_Z,Impact_Pos_X,Impact_Pos_Y,Impact_Pos_Z,Noise_Delta_Distance,Mitt_Start_X,Mitt_Start_Y,Mitt_Start_Z,Mitt_Catch_X,Mitt_Catch_Y,Mitt_Catch_Z,Mitt_Movement_Distance,Catch_Result,Batter_Reaction
Sub_Test01,29,Active_Noise,Straight,153.1,Mid Inside,-0.200,1.025,-20.234,-0.237,1.191,-20.234,0.170,-0.189,1.003,-20.224,-0.251,1.104,-20.180,0.126,Ball_Missed,Take
Sub_Test01,30,Active_Noise,Straight,155.5,Low Inside,-0.148,0.906,-20.248,-0.103,1.116,-20.248,0.215,-0.121,0.908,-20.298,-0.118,0.928,-20.285,0.024,Ball_Missed,Take
Sub_Test01,31,Active_Noise,Straight,153.3,Low Inside,-0.119,0.911,-20.266,0.006,0.696,-20.266,0.249,-0.108,0.876,-20.278,0.107,0.929,-20.175,0.244,Ball_Missed,Take
Sub_Test01,32,Active_Noise,Straight,157.3,Low Inside,-0.133,0.873,-20.270,-0.082,0.645,-20.270,0.234,-0.136,0.871,-20.266,-0.040,0.701,-20.114,0.248,Ball_Missed,Take
Sub_Test01,33,Active_Noise,Straight,156.1,Low Inside,-0.147,0.874,-20.275,0.118,1.161,-20.275,0.392,-0.151,0.873,-20.274,-0.152,0.773,-20.136,0.170,Ball,Take
Sub_Test01,34,Active_Noise,Straight,155.6,Low Inside,-0.163,0.867,-20.272,-0.166,0.775,-20.272,0.093,-0.163,0.868,-20.273,-0.130,0.745,-20.121,0.199,Ball,Take
Sub_Test01,35,Active_Noise,Straight,154.9,Low Inside,-0.169,0.865,-20.275,-0.316,0.796,-20.275,0.163,-0.164,0.864,-20.270,-0.178,0.779,-20.155,0.143,Ball,Take
Sub_Test01,36,Active_Noise,Straight,157.8,Low Inside,-0.162,0.865,-20.275,0.103,1.145,-20.275,0.385,-0.161,0.865,-20.275,-0.125,0.805,-20.179,0.118,Ball_PassedBall,Take
Sub_Test01,37,Active_Noise,Straight,154.3,Low Inside,-0.155,0.864,-20.260,-0.303,0.931,-20.260,0.163,-0.162,0.858,-20.256,-0.184,0.829,-20.218,0.053,Ball_Missed,Take
Sub_Test01,38,Active_Noise,Straight,157.4,Low Inside,-0.160,0.857,-20.253,0.005,0.763,-20.253,0.190,-0.145,0.858,-20.252,0.073,0.806,-20.114,0.263,Ball,Take
Sub_Test01,39,Active_Noise,Straight,153.9,Low Inside,-0.156,0.862,-20.253,-0.046,0.789,-20.253,0.132,-0.154,0.860,-20.247,-0.043,0.670,-20.131,0.248,Ball_PassedBall,Take
Sub_Test01,40,Active_Noise,Straight,155.2,Low Inside,-0.158,0.856,-20.247,-0.175,0.918,-20.247,0.063,-0.157,0.848,-20.233,-0.183,0.841,-20.230,0.027,Ball_Missed,Take
Sub_Test01,41,Active_Noise,Straight,153.5,Low Inside,-0.179,0.842,-20.232,-0.168,0.835,-20.232,0.014,-0.127,0.802,-20.222,0.079,0.592,-20.319,0.310,Ball_Missed,Take
Sub_Test01,42,Active_Noise,Straight,154.8,High Center,0.003,1.233,-20.223,0.034,1.192,-20.223,0.052,0.002,1.228,-20.221,0.084,1.075,-20.103,0.210,Ball_PassedBall,Take
Sub_Test01,43,Active_Noise,Straight,153.9,High Center,0.012,1.240,-20.202,0.103,1.097,-20.202,0.170,-0.007,1.232,-20.191,0.001,1.215,-20.129,0.064,Ball_Missed,Take
Sub_Test01,44,Active_Noise,Straight,156.3,High Center,0.018,1.221,-20.154,-0.166,1.363,-20.154,0.232,-0.023,1.216,-20.145,-0.104,1.252,-20.195,0.102,Ball_PassedBall,Take
Sub_Test01,45,Active_Noise,Straight,154.6,High Center,0.003,1.217,-20.154,0.189,1.378,-20.154,0.246,-0.010,1.208,-20.158,0.060,1.203,-20.139,0.072,Ball_Missed,Take
Sub_Test01,46,Active_Noise,Straight,155.6,High Center,0.005,1.215,-20.141,-0.172,1.212,-20.141,0.177,-0.015,1.196,-20.122,-0.057,1.145,-20.083,0.077,Ball_PassedBall,Take
Sub_Test01,47,Active_Noise,Straight,157.5,High Center,-0.029,1.231,-20.147,0.127,1.251,-20.147,0.158,-0.045,1.213,-20.138,-0.002,1.217,-20.130,0.044,Ball_PassedBall,Take
Sub_Test01,48,Active_Noise,Straight,153.6,High Center,-0.025,1.217,-20.126,-0.061,1.002,-20.126,0.218,-0.045,1.214,-20.139,-0.053,1.151,-20.094,0.077,Ball,Take
Sub_Test01,49,Active_Noise,Straight,155.1,High Center,-0.008,1.213,-20.182,-0.057,1.056,-20.182,0.165,-0.026,1.193,-20.155,-0.024,1.148,-20.111,0.063,Ball_PassedBall,Take
Sub_Test01,50,Active_Noise,Straight,157.8,High Center,-0.030,1.192,-20.166,-0.623,1.412,-20.166,0.632,-0.031,1.289,-20.080,0.000,1.155,-19.955,0.185,Ball_PassedBall,Take
Sub_Test01,51,Active_Noise,Straight,153.4,High Inside,-0.080,1.260,-20.108,-0.078,1.226,-20.108,0.035,-0.069,1.277,-20.104,-0.061,1.241,-20.019,0.092,Ball,Take
Sub_Test01,52,Active_Noise,Straight,156.7,High Center,0.038,1.292,-20.129,-0.041,1.472,-20.129,0.197,0.048,1.276,-20.108,0.008,1.321,-20.006,0.118,Ball_Missed,Take
Sub_Test01,53,Active_Noise,Straight,157.7,Mid Center,0.048,0.964,-20.208,-0.095,1.057,-20.208,0.170,0.036,0.907,-20.270,-0.025,0.883,-20.211,0.088,Ball,Take
Sub_Test01,54,Active_Noise,Straight,154.9,Mid Center,0.017,0.915,-20.289,-0.227,0.974,-20.289,0.250,0.031,0.901,-20.289,-0.293,0.803,-20.176,0.357,Ball_Missed,Take
Sub_Test01,55,Active_Noise,Straight,154.4,Low Center,0.018,0.895,-20.291,0.198,0.785,-20.291,0.211,0.023,0.886,-20.287,0.159,0.818,-20.221,0.166,Strike_PassedBall,Take
Sub_Test01,56,Active_Noise,Straight,154.5,Low Center,0.020,0.881,-20.259,-0.072,1.036,-20.259,0.180,0.033,0.867,-20.237,0.017,0.982,-20.232,0.116,Ball_Missed,Take
