Trial_ID,Pitch_Number,Condition_Mode,Selected_Pitch_Type,Selected_Course_Zone,Target_Pos_X,Target_Pos_Y,Target_Pos_Z,Impact_Pos_X,Impact_Pos_Y,Impact_Pos_Z,Noise_Delta_Distance,Mitt_Start_X,Mitt_Start_Y,Mitt_Start_Z,Mitt_Catch_X,Mitt_Catch_Y,Mitt_Catch_Z,Mitt_Movement_Distance,Catch_Result,Batter_Reaction
Sub_Test01,83,Active_Noise,Straight,High Outside,0.142,1.13,-19.594,0.057,1.094,-19.594,0.093,0.097,1.053,-19.6,-0.022,1.097,-19.55,0.136,Strike,Take
Sub_Test01,84,Active_Noise,Straight,Mid Outside,0.144,1.036,-19.609,0.343,1.125,-19.609,0.218,0.138,1.034,-19.597,0.254,1.12,-19.594,0.144,Ball,Take
Sub_Test01,85,Active_Noise,Straight,Mid Outside,0.179,1.086,-19.591,0.187,1.054,-19.591,0.033,0.165,1.059,-19.586,0.155,1.071,-19.584,0.016,Strike,Take
Sub_Test01,86,Active_Noise,Straight,Mid Outside,0.161,1.04,-19.584,0.312,1.136,-19.584,0.179,0.142,1.027,-19.58,0.264,1.023,-19.517,0.137,Ball,Take
Sub_Test01,87,Active_Noise,Straight,Mid Outside,0.197,1.068,-19.584,0.255,1.286,-19.584,0.226,0.167,1.038,-19.577,0.266,1.151,-19.577,0.15,Strike,Take
Sub_Test01,88,Active_Noise,Straight,Mid Outside,0.2,1.076,-19.61,0.031,1.149,-19.61,0.184,0.181,1.065,-19.598,0.053,1.037,-19.542,0.142,Strike_PassedBall,Take
Sub_Test01,89,Active_Noise,Straight,Mid Outside,0.196,1.081,-19.612,0.28,0.91,-19.612,0.19,0.175,1.058,-19.597,0.18,1.018,-19.543,0.067,Strike,Take
Sub_Test01,90,Active_Noise,Straight,Mid Outside,0.182,1.037,-19.6,0.195,1.103,-19.6,0.067,0.175,1.029,-19.591,0.162,1.044,-19.533,0.061,Strike,Take
Sub_Test01,91,Active_Noise,Straight,Mid Outside,0.197,1.032,-19.593,0.094,0.926,-19.593,0.148,0.184,1.005,-19.587,0.047,0.949,-19.471,0.188,Strike,Take
Sub_Test01,92,Active_Noise,Straight,Mid Outside,0.193,1.009,-19.592,0.11,0.872,-19.592,0.16,0.172,0.984,-19.576,-0.002,0.874,-19.487,0.225,Strike_Missed,Take
Sub_Test01,93,Active_Noise,Straight,Mid Outside,0.163,0.996,-19.585,0.241,1.219,-19.585,0.237,0.156,0.96,-19.573,0.205,1.102,-19.557,0.152,Strike_PassedBall,Take
Sub_Test01,94,Active_Noise,Straight,Mid Outside,0.201,1.017,-19.595,0.314,1.089,-19.595,0.134,0.182,1.012,-19.593,0.302,1.017,-19.53,0.137,Ball_PassedBall,Take
Sub_Test01,95,Active_Noise,Straight,Low Outside,0.154,0.872,-19.523,0.095,0.681,-19.523,0.2,0.144,0.897,-19.539,0.031,0.664,-19.411,0.288,Strike,Take
Sub_Test01,96,Active_Noise,Straight,Low Outside,0.138,0.85,-19.583,0.211,0.741,-19.583,0.132,0.115,0.855,-19.563,0.211,0.711,-19.452,0.205,Strike,Take
Sub_Test01,97,Active_Noise,Straight,Low Outside,0.153,0.901,-19.533,0.359,0.809,-19.533,0.226,0.134,0.874,-19.52,0.373,0.834,-19.501,0.243,Ball,Take
Sub_Test01,98,Active_Noise,Straight,Low Outside,0.179,0.884,-19.53,0.196,0.637,-19.53,0.247,0.168,0.855,-19.533,0.144,0.681,-19.47,0.186,Ball_PassedBall,Take
Sub_Test01,99,Active_Noise,Straight,Low Outside,0.193,0.85,-19.535,0.176,1.021,-19.535,0.172,0.159,0.793,-19.545,0.207,0.914,-19.486,0.144,Strike,Take
Sub_Test01,100,Active_Noise,Straight,Mid Outside,0.147,0.92,-19.562,0.178,0.831,-19.562,0.094,0.153,0.836,-19.551,0.216,0.856,-19.49,0.089,Strike,Take
Sub_Test01,101,Active_Noise,Straight,Low Outside,0.146,0.86,-19.58,0.262,0.891,-19.58,0.121,0.11,0.819,-19.565,0.199,0.893,-19.494,0.136,Strike,Take
Sub_Test01,102,Active_Noise,Straight,Low Outside,0.124,0.816,-19.569,0.268,0.836,-19.569,0.145,0.1,0.822,-19.561,0.295,0.835,-19.552,0.195,Strike,Take
Sub_Test01,103,Active_Noise,Straight,Low Outside,0.138,0.85,-19.548,0.223,0.743,-19.548,0.137,0.122,0.828,-19.547,0.24,0.672,-19.495,0.202,Strike,Take
Sub_Test01,104,Active_Noise,Straight,Low Outside,0.112,0.827,-19.542,0.263,0.65,-19.542,0.232,0.101,0.801,-19.543,0.195,0.678,-19.483,0.166,Ball,Take
Sub_Test01,105,Active_Noise,Straight,Low Outside,0.134,0.831,-19.535,0.167,0.657,-19.535,0.178,0.122,0.819,-19.536,0.114,0.715,-19.472,0.122,Ball,Take
Sub_Test01,106,Active_Noise,Straight,Low Outside,0.134,0.826,-19.549,0.08,1,-19.549,0.182,0.115,0.812,-19.542,0.063,0.881,-19.455,0.124,Strike,Take
